Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
2432,17.70134874759152,69.0,69.0,120.94871794871794,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2433,17.70134874759152,69.0,69.0,141.06521739130434,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2434,17.70134874759152,69.0,69.0,123.525,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2435,17.70134874759152,69.0,69.0,114.07317073170732,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2436,17.70134874759152,69.0,69.0,115.22222222222223,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2437,17.70134874759152,69.0,69.0,123.07317073170732,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2438,17.70134874759152,69.0,69.0,116.1086956521739,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2439,17.70134874759152,69.0,69.0,98.3,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2440,17.70134874759152,69.0,69.0,122.43243243243244,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2441,17.70134874759152,69.0,69.0,121.27906976744185,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2442,17.70134874759152,69.0,69.0,122.1,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2443,17.70134874759152,69.0,69.0,138.3,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2444,17.70134874759152,69.0,69.0,138.1,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2445,17.70134874759152,69.0,69.0,114.64285714285714,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2446,17.70134874759152,69.0,69.0,113.86486486486487,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2447,17.70134874759152,69.0,69.0,117.75675675675676,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2448,17.70134874759152,69.0,69.0,124.55555555555556,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2449,17.70134874759152,69.0,69.0,129.725,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2450,17.70134874759152,69.0,69.0,127.6923076923077,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2451,17.70134874759152,69.0,69.0,113.07317073170732,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2452,17.70134874759152,69.0,69.0,128.3846153846154,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2453,17.70134874759152,69.0,69.0,117.6470588235294,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2454,17.70134874759152,69.0,69.0,118.65789473684211,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2455,17.70134874759152,69.0,69.0,116.33333333333333,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2456,17.70134874759152,69.0,69.0,115.97727272727273,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2457,17.70134874759152,69.0,69.0,119.06976744186046,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2458,17.70134874759152,69.0,69.0,125.5111111111111,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2459,17.70134874759152,69.0,69.0,144.7674418604651,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2460,17.70134874759152,69.0,69.0,115.58536585365853,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2461,17.70134874759152,69.0,69.0,158.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2462,17.70134874759152,69.0,69.0,100.11764705882354,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2463,17.70134874759152,69.0,69.0,104.31428571428572,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2464,17.70134874759152,69.0,69.0,121.20930232558139,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2465,17.70134874759152,69.0,69.0,125.6923076923077,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2466,17.70134874759152,69.0,69.0,126.15555555555555,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2467,17.70134874759152,69.0,69.0,117.09302325581395,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2468,17.70134874759152,69.0,69.0,120.75,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2469,17.70134874759152,69.0,69.0,146.390243902439,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2470,17.70134874759152,69.0,69.0,136.2093023255814,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2471,17.70134874759152,69.0,69.0,128.075,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2472,17.70134874759152,69.0,69.0,118.46341463414635,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2473,17.70134874759152,69.0,69.0,115.175,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2474,17.70134874759152,69.0,69.0,164.54545454545453,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2475,17.70134874759152,69.0,69.0,116.30232558139535,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2476,17.70134874759152,69.0,69.0,132.1590909090909,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2477,17.70134874759152,69.0,69.0,120.47368421052632,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2478,17.70134874759152,69.0,69.0,120.07142857142857,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2479,17.70134874759152,69.0,69.0,146.11904761904762,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2480,17.70134874759152,69.0,69.0,112.64444444444445,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2481,17.70134874759152,69.0,69.0,126.21428571428571,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2482,17.70134874759152,69.0,69.0,132.84444444444443,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2483,17.70134874759152,69.0,69.0,136.75,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2484,17.70134874759152,69.0,69.0,115.55813953488372,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2485,17.70134874759152,69.0,69.0,118.17391304347827,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2486,17.70134874759152,69.0,69.0,135.6904761904762,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2487,17.70134874759152,69.0,69.0,110.1842105263158,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2488,17.70134874759152,69.0,69.0,122.53488372093024,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2489,17.70134874759152,69.0,69.0,128.6341463414634,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2490,17.70134874759152,69.0,69.0,153.4468085106383,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2491,17.70134874759152,69.0,69.0,105.66666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2492,17.70134874759152,69.0,69.0,122.3170731707317,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2493,17.70134874759152,69.0,69.0,124.275,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2494,17.70134874759152,69.0,69.0,146.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2495,17.70134874759152,69.0,69.0,100.39473684210526,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2496,17.70134874759152,69.0,69.0,126.89473684210526,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2497,17.70134874759152,69.0,69.0,110.07317073170732,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2498,17.70134874759152,69.0,69.0,147.42857142857142,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2499,17.70134874759152,69.0,69.0,106.21621621621621,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2500,17.70134874759152,69.0,69.0,137.06666666666666,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2501,17.70134874759152,69.0,69.0,131.42857142857142,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2502,17.70134874759152,69.0,69.0,120.8,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2503,17.70134874759152,69.0,69.0,116.07142857142857,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2504,17.70134874759152,69.0,69.0,133.23809523809524,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2505,17.70134874759152,69.0,69.0,121.61111111111111,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2506,17.70134874759152,69.0,69.0,108.175,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2507,17.70134874759152,69.0,69.0,123.71794871794872,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2508,17.70134874759152,69.0,69.0,126.8108108108108,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2509,17.70134874759152,69.0,69.0,125.61904761904762,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2510,17.70134874759152,69.0,69.0,127.44444444444444,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2511,17.70134874759152,69.0,69.0,115.3,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2512,17.70134874759152,69.0,69.0,111.56410256410257,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2513,17.70134874759152,69.0,69.0,131.09302325581396,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2514,17.70134874759152,69.0,69.0,106.20588235294117,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2515,17.70134874759152,69.0,69.0,117.95238095238095,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2516,17.70134874759152,69.0,69.0,113.42105263157895,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2517,17.70134874759152,69.0,69.0,143.1590909090909,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2518,17.70134874759152,69.0,69.0,124.62222222222222,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2519,17.70134874759152,69.0,69.0,118.07692307692308,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2520,17.70134874759152,69.0,69.0,131.609756097561,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2521,17.70134874759152,69.0,69.0,126.42222222222222,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2522,17.70134874759152,69.0,69.0,123.04347826086956,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2523,17.70134874759152,69.0,69.0,151.3409090909091,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2524,17.70134874759152,69.0,69.0,130.04651162790697,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2525,17.70134874759152,69.0,69.0,125.26190476190476,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2526,17.70134874759152,69.0,69.0,109.95121951219512,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2527,17.70134874759152,69.0,69.0,132.34146341463415,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2528,17.70134874759152,69.0,69.0,114.55,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2529,17.70134874759152,69.0,69.0,120.26829268292683,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2530,17.70134874759152,69.0,69.0,117.33333333333333,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2531,17.70134874759152,69.0,69.0,110.05128205128206,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2532,17.70134874759152,69.0,69.0,129.35714285714286,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2533,17.70134874759152,69.0,69.0,126.67441860465117,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2534,17.70134874759152,69.0,69.0,136.95454545454547,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2535,17.70134874759152,69.0,69.0,125.13513513513513,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2536,17.70134874759152,69.0,69.0,124.97674418604652,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2537,17.70134874759152,69.0,69.0,109.81395348837209,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2538,17.70134874759152,69.0,69.0,113.67441860465117,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2539,17.70134874759152,69.0,69.0,112.3953488372093,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2540,17.70134874759152,69.0,69.0,105.95,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2541,17.70134874759152,69.0,69.0,125.81818181818181,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2542,17.70134874759152,69.0,69.0,142.80434782608697,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2543,17.70134874759152,69.0,69.0,126.97674418604652,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2544,17.70134874759152,69.0,69.0,121.04651162790698,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2545,17.70134874759152,69.0,69.0,140.41304347826087,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2546,17.70134874759152,69.0,69.0,137.38297872340425,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2547,17.70134874759152,69.0,69.0,111.80952380952381,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2548,17.70134874759152,69.0,69.0,131.9,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2549,17.70134874759152,69.0,69.0,123.95348837209302,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2550,17.70134874759152,69.0,69.0,131.83333333333334,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2551,17.70134874759152,69.0,69.0,131.0,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2552,17.70134874759152,69.0,69.0,121.875,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2553,17.70134874759152,69.0,69.0,128.56410256410257,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2554,17.70134874759152,69.0,69.0,130.0681818181818,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2555,17.70134874759152,69.0,69.0,114.85714285714286,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2556,17.70134874759152,69.0,69.0,124.84615384615384,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2557,17.70134874759152,69.0,69.0,130.125,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2558,17.70134874759152,69.0,69.0,158.8181818181818,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2559,17.70134874759152,69.0,69.0,107.64102564102564,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2560,17.70134874759152,69.0,69.0,117.16666666666667,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2561,17.70134874759152,69.0,69.0,123.15,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2562,17.70134874759152,69.0,69.0,137.525,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2563,17.70134874759152,69.0,69.0,116.1842105263158,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2564,17.70134874759152,69.0,69.0,105.33333333333333,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2565,17.70134874759152,69.0,69.0,139.0888888888889,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2566,17.70134874759152,69.0,69.0,133.8139534883721,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2567,17.70134874759152,69.0,69.0,101.15,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2568,17.70134874759152,69.0,69.0,119.125,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2569,17.70134874759152,69.0,69.0,119.13888888888889,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2570,17.70134874759152,69.0,69.0,129.52380952380952,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2571,17.70134874759152,69.0,69.0,100.83333333333333,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2572,17.70134874759152,69.0,69.0,127.02272727272727,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2573,17.70134874759152,69.0,69.0,122.5,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2574,17.70134874759152,69.0,69.0,120.62790697674419,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2575,17.70134874759152,69.0,69.0,138.3913043478261,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2576,17.70134874759152,69.0,69.0,119.02439024390245,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2577,17.70134874759152,69.0,69.0,116.65116279069767,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2578,17.70134874759152,69.0,69.0,105.41463414634147,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2579,17.70134874759152,69.0,69.0,128.875,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2580,17.70134874759152,69.0,69.0,102.15151515151516,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2581,17.70134874759152,69.0,69.0,145.16666666666666,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2582,17.70134874759152,69.0,69.0,111.70731707317073,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2583,17.70134874759152,69.0,69.0,127.88095238095238,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
2584,17.70134874759152,69.0,69.0,118.63888888888889,"[[10, 7, 15], [3, 6], [12, 11, 10, 13, 14], [8, 15, 9], [3, 2, 1], [8, 6, 4, 5]]"
