Generation,Best CP,Best CO,Best Score,Mean Score,Routes
2094,11.673731535003212,93.0,216672.0,258383.67073170733,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2095,11.673731535003212,93.0,216672.0,276964.9125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2096,11.673731535003212,93.0,216672.0,284868.4772727273,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2097,11.673731535003212,93.0,216672.0,271026.3846153846,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2098,11.673731535003212,93.0,216672.0,271873.32954545453,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2099,11.673731535003212,93.0,216672.0,272314.05,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2100,11.673731535003212,93.0,216672.0,274968.4756097561,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2101,11.673731535003212,93.0,216672.0,266737.1842105263,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2102,11.673731535003212,93.0,216672.0,257757.13636363635,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2103,11.673731535003212,93.0,216672.0,260552.06756756757,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2104,11.673731535003212,93.0,216672.0,326787.4024390244,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2105,11.673731535003212,93.0,216672.0,292720.69736842107,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2106,11.673731535003212,93.0,216672.0,282378.94736842107,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2107,11.673731535003212,93.0,216672.0,279923.511627907,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2108,11.673731535003212,93.0,216672.0,278875.3214285714,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2109,11.673731535003212,93.0,216672.0,276041.85365853657,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2110,11.673731535003212,93.0,216672.0,269511.9767441861,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2111,11.673731535003212,93.0,216672.0,288365.80263157893,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2112,11.673731535003212,93.0,216672.0,259514.80263157896,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2113,11.673731535003212,93.0,216672.0,284747.1976744186,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2114,11.673731535003212,93.0,216672.0,294653.23170731706,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2115,11.673731535003212,93.0,216672.0,262437.5853658537,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2116,11.673731535003212,93.0,216672.0,280764.6818181818,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2117,11.673731535003212,93.0,216672.0,281188.6125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2118,11.673731535003212,93.0,216672.0,263677.89705882355,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2119,11.673731535003212,93.0,216672.0,291613.4285714286,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2120,11.673731535003212,93.0,216672.0,334484.0930232558,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2121,11.673731535003212,93.0,216672.0,273265.60714285716,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2122,11.673731535003212,93.0,216672.0,292174.875,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2123,11.673731535003212,93.0,216672.0,286712.5813953488,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2124,11.673731535003212,93.0,216672.0,255781.15384615384,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2125,11.673731535003212,93.0,216672.0,250601.33333333334,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2126,11.673731535003212,93.0,216672.0,262771.1538461539,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2127,11.673731535003212,93.0,216672.0,261659.61538461538,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2128,11.673731535003212,93.0,216672.0,277085.743902439,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2129,11.673731535003212,93.0,216672.0,281243.9268292683,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2130,11.673731535003212,93.0,216672.0,303371.9268292683,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2131,11.673731535003212,93.0,216672.0,268882.7195121951,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2132,11.673731535003212,93.0,216672.0,256141.5,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2133,11.673731535003212,93.0,216672.0,271661.2105263158,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2134,11.673731535003212,93.0,216672.0,239760.42857142858,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2135,11.673731535003212,93.0,216672.0,260789.07142857142,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2136,11.673731535003212,93.0,216672.0,249101.68421052632,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2137,11.673731535003212,93.0,216672.0,294052.08510638296,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2138,11.673731535003212,93.0,216672.0,290780.75581395347,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2139,11.673731535003212,93.0,216672.0,303530.5813953488,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2140,11.673731535003212,93.0,216672.0,268646.3289473684,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2141,11.673731535003212,93.0,216672.0,262351.125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2142,11.673731535003212,93.0,216672.0,265707.86842105264,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2143,11.673731535003212,93.0,216672.0,263958.25,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2144,11.673731535003212,93.0,216672.0,280568.8214285714,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2145,11.673731535003212,93.0,216672.0,282997.4625,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2146,11.673731535003212,93.0,216672.0,263141.10714285716,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2147,11.673731535003212,93.0,216672.0,274334.175,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2148,11.673731535003212,93.0,216672.0,279656.7375,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2149,11.673731535003212,93.0,216672.0,268491.4736842105,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2150,11.673731535003212,93.0,216672.0,255989.11538461538,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2151,11.673731535003212,93.0,216672.0,276671.96428571426,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2152,11.673731535003212,93.0,216672.0,277731.0,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2153,11.673731535003212,93.0,216672.0,310124.92307692306,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2154,11.673731535003212,93.0,216672.0,306251.5125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2155,11.673731535003212,93.0,216672.0,284999.1976744186,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2156,11.673731535003212,93.0,216672.0,281944.81395348837,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2157,11.673731535003212,93.0,216672.0,258246.42307692306,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2158,11.673731535003212,93.0,216672.0,256860.0,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2159,11.673731535003212,93.0,216672.0,258962.3780487805,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2160,11.673731535003212,93.0,216672.0,257587.8552631579,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2161,11.673731535003212,93.0,216672.0,243516.72857142857,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2162,11.673731535003212,93.0,216672.0,287694.03571428574,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2163,11.673731535003212,93.0,216672.0,281992.9186046512,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2164,11.673731535003212,93.0,216672.0,269191.69736842107,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2165,11.673731535003212,93.0,216672.0,273414.98780487804,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2166,11.673731535003212,93.0,216672.0,269879.2894736842,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2167,11.673731535003212,93.0,216672.0,268374.6818181818,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2168,11.673731535003212,93.0,216672.0,270507.94736842107,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2169,11.673731535003212,93.0,216672.0,280559.7972972973,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2170,11.673731535003212,93.0,216672.0,275524.8157894737,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2171,11.673731535003212,93.0,216672.0,272260.35365853657,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2172,11.673731535003212,93.0,216672.0,291086.81707317074,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2173,11.673731535003212,93.0,216672.0,266277.0,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2174,11.673731535003212,93.0,216672.0,277686.4534883721,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2175,11.673731535003212,93.0,216672.0,271748.925,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2176,11.673731535003212,93.0,216672.0,299435.8125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2177,11.673731535003212,93.0,216672.0,304744.6630434783,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2178,11.673731535003212,93.0,216672.0,274088.40789473685,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2179,11.673731535003212,93.0,216672.0,308202.73170731706,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2180,11.673731535003212,93.0,216672.0,290828.54347826086,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2181,11.673731535003212,93.0,216672.0,304474.875,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2182,11.673731535003212,93.0,216672.0,260624.08536585365,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2183,11.673731535003212,93.0,216672.0,281584.35,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2184,11.673731535003212,93.0,216672.0,270312.15789473685,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2185,11.673731535003212,93.0,216672.0,287248.76923076925,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2186,11.673731535003212,93.0,216672.0,251855.16666666666,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2187,11.673731535003212,93.0,216672.0,288479.1538461539,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2188,11.673731535003212,93.0,216672.0,275246.78571428574,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2189,11.673731535003212,93.0,216672.0,278252.4,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2190,11.673731535003212,93.0,216672.0,288127.43333333335,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2191,11.673731535003212,93.0,216672.0,294548.9268292683,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2192,11.673731535003212,93.0,216672.0,258937.0285714286,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2193,11.673731535003212,93.0,216672.0,315086.89285714284,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2194,11.673731535003212,93.0,216672.0,285694.29545454547,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2195,11.673731535003212,93.0,216672.0,265355.76923076925,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2196,11.673731535003212,93.0,216672.0,247184.4,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2197,11.673731535003212,93.0,216672.0,270645.3292682927,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2198,11.673731535003212,93.0,216672.0,281907.03571428574,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2199,11.673731535003212,93.0,216672.0,283065.92307692306,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2200,11.673731535003212,93.0,216672.0,282186.525,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2201,11.673731535003212,93.0,216672.0,259255.9411764706,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2202,11.673731535003212,93.0,216672.0,271317.5625,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2203,11.673731535003212,93.0,216672.0,258285.70833333334,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2204,11.673731535003212,93.0,216672.0,279359.2125,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2205,11.673731535003212,93.0,216672.0,252568.0,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2206,11.673731535003212,93.0,216672.0,280347.6477272727,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2207,11.673731535003212,93.0,216672.0,265055.9318181818,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2208,11.673731535003212,93.0,216672.0,307458.71428571426,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2209,11.673731535003212,93.0,216672.0,260229.29268292684,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2210,11.673731535003212,93.0,216672.0,283897.0333333333,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2211,11.673731535003212,93.0,216672.0,266866.8157894737,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2212,11.673731535003212,93.0,216672.0,259864.54411764705,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2213,11.673731535003212,93.0,216672.0,277793.40789473685,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2214,11.673731535003212,93.0,216672.0,285394.32558139536,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2215,11.673731535003212,93.0,216672.0,249312.42857142858,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
2216,11.673731535003212,93.0,216672.0,262907.25,"[[2, 4, 5], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [10, 11, 13, 14], [10, 8, 6, 15]]"
