Generation,Best CP,Best CO,Best CP_Score,Mean CP_Score,Routes
1885,10.012202954399486,322.0,10.012202954399486,10.760236030828517,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1886,10.012202954399486,322.0,10.012202954399486,11.000055848761553,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1887,10.012202954399486,322.0,10.012202954399486,10.355366809536918,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1888,10.012202954399486,322.0,10.012202954399486,10.818281200890967,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1889,10.012202954399486,322.0,10.012202954399486,10.812395632626844,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1890,10.012202954399486,322.0,10.012202954399486,11.20609589232359,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1891,10.012202954399486,322.0,10.012202954399486,12.44153460999043,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1892,10.012202954399486,322.0,10.012202954399486,11.180475272960823,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1893,10.012202954399486,322.0,10.012202954399486,11.633446753850148,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1894,10.012202954399486,322.0,10.012202954399486,11.057882112382526,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1895,10.012202954399486,322.0,10.012202954399486,12.49631342324984,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1896,10.012202954399486,322.0,10.012202954399486,10.425124192258792,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1897,10.012202954399486,322.0,10.012202954399486,12.046281310211947,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1898,10.012202954399486,322.0,10.012202954399486,12.130173957009525,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1899,10.012202954399486,322.0,10.012202954399486,11.546052717811595,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1900,10.012202954399486,322.0,10.012202954399486,11.771368835321608,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1901,10.012202954399486,322.0,10.012202954399486,10.964914931932952,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1902,10.012202954399486,322.0,10.012202954399486,10.678642153714408,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1903,10.012202954399486,322.0,10.012202954399486,11.011967021876188,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1904,10.012202954399486,322.0,10.012202954399486,11.306790924462272,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1905,10.012202954399486,322.0,10.012202954399486,10.988282309284235,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1906,10.012202954399486,322.0,10.012202954399486,10.898763648041106,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1907,10.012202954399486,322.0,10.012202954399486,11.158839113680154,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1908,10.012202954399486,322.0,10.012202954399486,11.45055305787483,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1909,10.012202954399486,322.0,10.012202954399486,10.803577529072548,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1910,10.012202954399486,322.0,10.012202954399486,12.527414048471028,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1911,10.012202954399486,322.0,10.012202954399486,10.675343740579082,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1912,10.012202954399486,322.0,10.012202954399486,10.678347784200385,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1913,10.012202954399486,322.0,10.012202954399486,11.455526858798287,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1914,10.012202954399486,322.0,10.012202954399486,12.098627167630058,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1915,10.012202954399486,322.0,10.012202954399486,11.575565546278456,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1916,10.012202954399486,322.0,10.012202954399486,10.699841400914895,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1917,10.012202954399486,322.0,10.012202954399486,11.289454624960714,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1918,10.012202954399486,322.0,10.012202954399486,10.84625561978163,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1919,10.012202954399486,322.0,10.012202954399486,11.576830443159922,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1920,10.012202954399486,322.0,10.012202954399486,10.946499678869621,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1921,10.012202954399486,322.0,10.012202954399486,10.895579105116676,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1922,10.012202954399486,322.0,10.012202954399486,11.264196638835367,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1923,10.012202954399486,322.0,10.012202954399486,11.347703917790623,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1924,10.012202954399486,322.0,10.012202954399486,11.992703917790623,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1925,10.012202954399486,322.0,10.012202954399486,11.79085892545843,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1926,10.012202954399486,322.0,10.012202954399486,11.37197383770464,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1927,10.012202954399486,322.0,10.012202954399486,10.97662957283106,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1928,10.012202954399486,322.0,10.012202954399486,11.264277456647397,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1929,10.012202954399486,322.0,10.012202954399486,10.803095696852923,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1930,10.012202954399486,322.0,10.012202954399486,11.650824234639266,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1931,10.012202954399486,322.0,10.012202954399486,11.106326923833116,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1932,10.012202954399486,322.0,10.012202954399486,12.345188396488973,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1933,10.012202954399486,322.0,10.012202954399486,10.596478735584041,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1934,10.012202954399486,322.0,10.012202954399486,10.468387925497753,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1935,10.012202954399486,322.0,10.012202954399486,11.752415031523206,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1936,10.012202954399486,322.0,10.012202954399486,11.004325429593804,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1937,10.012202954399486,322.0,10.012202954399486,10.850444994953666,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1938,10.012202954399486,322.0,10.012202954399486,11.246782273603083,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1939,10.012202954399486,322.0,10.012202954399486,11.446331904630831,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
1940,10.012202954399486,322.0,10.012202954399486,11.076292378961178,"[[9, 15, 8, 10, 7, 15, 6, 3, 2, 1], [9, 15, 8, 10, 7, 15, 8, 6, 4, 5, 2, 1], [11, 13, 10, 11, 13, 14, 10, 8, 6, 3, 2, 1], [14, 13, 11, 12, 4, 5, 2, 3, 6, 4, 2, 1], [8, 6, 15, 7, 10, 11, 12, 4, 2, 5, 4, 6], [5, 4, 6, 8, 10, 11, 13, 14, 10, 7, 15, 9]]"
