Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
2463,15.509955041746949,65.0,65.0,137.9787234042553,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2464,15.509955041746949,65.0,65.0,142.83333333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2465,15.509955041746949,65.0,65.0,149.25,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2466,15.509955041746949,65.0,65.0,150.48,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2467,15.509955041746949,65.0,65.0,128.04,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2468,15.509955041746949,65.0,65.0,148.4,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2469,15.509955041746949,65.0,65.0,147.42857142857142,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2470,15.509955041746949,65.0,65.0,138.58333333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2471,15.509955041746949,65.0,65.0,134.81632653061226,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2472,15.509955041746949,65.0,65.0,134.51111111111112,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2473,15.509955041746949,65.0,65.0,143.24,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2474,15.509955041746949,65.0,65.0,152.06,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2475,15.509955041746949,65.0,65.0,128.08510638297872,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2476,15.509955041746949,65.0,65.0,130.59183673469389,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2477,15.509955041746949,65.0,65.0,155.84,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2478,15.509955041746949,65.0,65.0,156.92,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2479,15.509955041746949,65.0,65.0,130.86274509803923,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2480,15.509955041746949,65.0,65.0,134.12,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2481,15.509955041746949,65.0,65.0,107.27083333333333,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2482,15.509955041746949,65.0,65.0,137.20408163265307,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2483,15.509955041746949,65.0,65.0,145.71428571428572,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2484,15.509955041746949,65.0,65.0,127.24,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2485,15.509955041746949,65.0,65.0,130.66,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2486,15.509955041746949,65.0,65.0,138.18,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2487,15.509955041746949,65.0,65.0,120.625,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2488,15.509955041746949,65.0,65.0,149.76470588235293,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2489,15.509955041746949,65.0,65.0,134.52,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2490,15.509955041746949,65.0,65.0,143.92,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2491,15.509955041746949,65.0,65.0,153.52941176470588,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2492,15.509955041746949,65.0,65.0,143.24,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2493,15.509955041746949,65.0,65.0,152.0408163265306,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2494,15.509955041746949,65.0,65.0,133.0,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2495,15.509955041746949,65.0,65.0,136.38,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2496,15.509955041746949,65.0,65.0,138.37254901960785,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2497,15.509955041746949,65.0,65.0,118.62222222222222,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2498,15.509955041746949,65.0,65.0,131.2,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2499,15.509955041746949,65.0,65.0,140.5686274509804,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2500,15.509955041746949,65.0,65.0,140.64583333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2501,15.509955041746949,65.0,65.0,156.31372549019608,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2502,15.509955041746949,65.0,65.0,136.55102040816325,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2503,15.509955041746949,65.0,65.0,136.52,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2504,15.509955041746949,65.0,65.0,119.6,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2505,15.509955041746949,65.0,65.0,130.0392156862745,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2506,15.509955041746949,65.0,65.0,139.38,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2507,15.509955041746949,65.0,65.0,160.9,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2508,15.509955041746949,65.0,65.0,145.42,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2509,15.509955041746949,65.0,65.0,136.26,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2510,15.509955041746949,65.0,65.0,141.2,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2511,15.509955041746949,65.0,65.0,123.12244897959184,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2512,15.509955041746949,65.0,65.0,142.41176470588235,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2513,15.509955041746949,65.0,65.0,136.55102040816325,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2514,15.509955041746949,65.0,65.0,143.5,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2515,15.509955041746949,65.0,65.0,147.78,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2516,15.509955041746949,65.0,65.0,148.36,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2517,15.509955041746949,65.0,65.0,147.93617021276594,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2518,15.509955041746949,65.0,65.0,153.375,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2519,15.509955041746949,65.0,65.0,138.74,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2520,15.509955041746949,65.0,65.0,123.74,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2521,15.509955041746949,65.0,65.0,143.62745098039215,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2522,15.509955041746949,65.0,65.0,143.4,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2523,15.509955041746949,65.0,65.0,141.44,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2524,15.509955041746949,65.0,65.0,130.39583333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2525,15.509955041746949,65.0,65.0,119.83673469387755,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2526,15.509955041746949,65.0,65.0,148.4,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2527,15.509955041746949,65.0,65.0,171.6734693877551,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2528,15.509955041746949,65.0,65.0,136.83333333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2529,15.509955041746949,65.0,65.0,145.38,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2530,15.509955041746949,65.0,65.0,141.20833333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2531,15.509955041746949,65.0,65.0,135.68,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2532,15.509955041746949,65.0,65.0,144.82,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2533,15.509955041746949,65.0,65.0,137.42857142857142,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2534,15.509955041746949,65.0,65.0,140.08510638297872,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2535,15.509955041746949,65.0,65.0,131.0212765957447,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2536,15.509955041746949,65.0,65.0,173.14285714285714,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2537,15.509955041746949,65.0,65.0,156.14,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2538,15.509955041746949,65.0,65.0,123.60416666666667,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2539,15.509955041746949,65.0,65.0,150.53061224489795,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2540,15.509955041746949,65.0,65.0,149.4,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2541,15.509955041746949,65.0,65.0,143.94117647058823,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2542,15.509955041746949,65.0,65.0,132.3469387755102,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2543,15.509955041746949,65.0,65.0,142.84313725490196,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2544,15.509955041746949,65.0,65.0,129.09803921568627,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2545,15.509955041746949,65.0,65.0,150.28571428571428,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2546,15.509955041746949,65.0,65.0,162.34,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2547,15.509955041746949,65.0,65.0,173.94,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2548,15.509955041746949,65.0,65.0,135.62745098039215,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2549,15.509955041746949,65.0,65.0,128.47916666666666,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2550,15.509955041746949,65.0,65.0,148.58,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2551,15.509955041746949,65.0,65.0,114.20408163265306,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2552,15.509955041746949,65.0,65.0,145.76,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2553,15.509955041746949,65.0,65.0,154.33333333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2554,15.509955041746949,65.0,65.0,140.85714285714286,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2555,15.509955041746949,65.0,65.0,162.45833333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2556,15.509955041746949,65.0,65.0,149.68,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2557,15.509955041746949,65.0,65.0,139.08,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2558,15.509955041746949,65.0,65.0,149.24489795918367,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2559,15.509955041746949,65.0,65.0,121.06,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2560,15.509955041746949,65.0,65.0,136.62,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2561,15.509955041746949,65.0,65.0,123.7,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2562,15.509955041746949,65.0,65.0,131.18,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2563,15.509955041746949,65.0,65.0,143.36,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2564,15.509955041746949,65.0,65.0,154.12,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2565,15.509955041746949,65.0,65.0,150.14583333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2566,15.509955041746949,65.0,65.0,140.16326530612244,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2567,15.509955041746949,65.0,65.0,130.33333333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2568,15.509955041746949,65.0,65.0,131.66,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2569,15.509955041746949,65.0,65.0,125.3061224489796,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2570,15.509955041746949,65.0,65.0,136.9387755102041,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2571,15.509955041746949,65.0,65.0,132.9,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2572,15.509955041746949,65.0,65.0,136.52,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2573,15.509955041746949,65.0,65.0,137.87755102040816,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2574,15.509955041746949,65.0,65.0,134.80434782608697,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2575,15.509955041746949,65.0,65.0,155.46,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2576,15.509955041746949,65.0,65.0,144.0,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2577,15.509955041746949,65.0,65.0,143.28,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2578,15.509955041746949,65.0,65.0,136.54,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2579,15.509955041746949,65.0,65.0,145.72916666666666,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2580,15.509955041746949,65.0,65.0,125.85714285714286,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2581,15.509955041746949,65.0,65.0,139.54901960784315,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2582,15.509955041746949,65.0,65.0,119.4888888888889,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2583,15.509955041746949,65.0,65.0,149.16326530612244,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2584,15.509955041746949,65.0,65.0,144.0612244897959,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2585,15.509955041746949,65.0,65.0,130.52173913043478,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2586,15.509955041746949,65.0,65.0,142.8,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2587,15.509955041746949,65.0,65.0,139.9,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2588,15.509955041746949,65.0,65.0,132.97826086956522,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2589,15.509955041746949,65.0,65.0,130.66666666666666,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2590,15.509955041746949,65.0,65.0,136.46,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2591,15.509955041746949,65.0,65.0,152.6122448979592,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2592,15.509955041746949,65.0,65.0,133.41176470588235,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2593,15.509955041746949,65.0,65.0,138.27450980392157,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2594,15.509955041746949,65.0,65.0,155.40816326530611,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2595,15.509955041746949,65.0,65.0,124.55319148936171,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2596,15.509955041746949,65.0,65.0,147.3265306122449,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2597,15.509955041746949,65.0,65.0,117.55319148936171,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2598,15.509955041746949,65.0,65.0,133.76470588235293,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2599,15.509955041746949,65.0,65.0,127.94,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2600,15.509955041746949,65.0,65.0,144.0,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2601,15.509955041746949,65.0,65.0,149.10204081632654,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2602,15.509955041746949,65.0,65.0,138.7,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2603,15.509955041746949,65.0,65.0,146.68627450980392,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2604,15.509955041746949,65.0,65.0,142.33333333333334,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2605,15.509955041746949,65.0,65.0,131.9,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2606,15.509955041746949,65.0,65.0,135.05882352941177,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2607,15.509955041746949,65.0,65.0,147.56,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2608,15.509955041746949,65.0,65.0,147.20408163265307,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2609,15.509955041746949,65.0,65.0,153.62,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2610,15.509955041746949,65.0,65.0,123.36,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
2611,15.509955041746949,65.0,65.0,136.62745098039215,"[[14, 13, 11, 12], [8, 15, 7, 10, 11], [2, 4, 5], [15, 8, 6, 3, 2], [2, 1], [15, 9]]"
